home_code,home_name,work_code,work_name,commuters
202074,Niemcza - miasto,224022,Ciepłowody,3
202074,Niemcza - miasto,224054,Ząbkowice Śląskie - miasto,10
202074,Niemcza - miasto,262011,Legnica,7
202074,Niemcza - miasto,264011,Wrocław,55
202074,Niemcza - miasto,265011,Wałbrzych,5
202074,Niemcza - miasto,1465011,M.st.Warszawa,14
202074,Niemcza - miasto,3021172,Tarnowo Podgórne,3
202075,Niemcza - obszar wiejski,202011,Bielawa,16
202075,Niemcza - obszar wiejski,202021,Dzierżoniów,137
202075,Niemcza - obszar wiejski,202034,Pieszyce - miasto,6
202075,Niemcza - obszar wiejski,202041,Piława Górna,31
202075,Niemcza - obszar wiejski,202052,Dzierżoniów,13
202075,Niemcza - obszar wiejski,202062,Łagiewniki,21
202075,Niemcza - obszar wiejski,202074,Niemcza - miasto,71
202075,Niemcza - obszar wiejski,215011,Oława,4
202075,Niemcza - obszar wiejski,219011,Świdnica,18
202075,Niemcza - obszar wiejski,223045,Kąty Wrocławskie - obszar wiejski,10
202075,Niemcza - obszar wiejski,223052,Kobierzyce,120
202075,Niemcza - obszar wiejski,224022,Ciepłowody,4
202075,Niemcza - obszar wiejski,224054,Ząbkowice Śląskie - miasto,25
202075,Niemcza - obszar wiejski,224055,Ząbkowice Śląskie - obszar wiejski,4
202075,Niemcza - obszar wiejski,264011,Wrocław,46
202075,Niemcza - obszar wiejski,1465011,M.st.Warszawa,9
202075,Niemcza - obszar wiejski,3021172,Tarnowo Podgórne,3
203011,Głogów,201011,Bolesławiec,3
203011,Głogów,201022,Bolesławiec,3
203011,Głogów,201052,Osiecznica,13
203011,Głogów,203022,Głogów,296
203011,Głogów,203032,Jerzmanowa,201
203011,Głogów,203042,Kotla,69
203011,Głogów,203052,Pęcław,22
203011,Głogów,203062,Żukowice,376
203011,Głogów,204014,Góra - miasto,12
203011,Głogów,204032,Niechlów,6
203011,Głogów,204044,Wąsosz - miasto,4
203011,Głogów,204045,Wąsosz - obszar wiejski,5
203011,Głogów,205011,Jawor,8
203011,Głogów,209022,Chojnów,5
203011,Głogów,209052,Legnickie Pole,16
203011,Głogów,211011,Lubin,709
203011,Głogów,211022,Lubin,29
203011,Głogów,211032,Rudna,164
203011,Głogów,211044,Ścinawa - miasto,12
203011,Głogów,211045,Ścinawa - obszar wiejski,3
203011,Głogów,214011,Oleśnica,3
203011,Głogów,215042,Oława,3
203011,Głogów,216014,Chocianów - miasto,3
203011,Głogów,216015,Chocianów - obszar wiejski,8
203011,Głogów,216022,Gaworzyce,49
203011,Głogów,216032,Grębocice,95
203011,Głogów,216044,Polkowice - miasto,2894
203011,Głogów,216045,Polkowice - obszar wiejski,559
203011,Głogów,216054,Przemków - miasto,12
203011,Głogów,216062,Radwanice,240
203011,Głogów,217012,Borów,57
203011,Głogów,217044,Strzelin - miasto,3
203011,Głogów,218044,Środa Śląska - miasto,4
203011,Głogów,218045,Środa Śląska - obszar wiejski,5
203011,Głogów,219011,Świdnica,4
203011,Głogów,219072,Świdnica,3
203011,Głogów,222014,Brzeg Dolny - miasto,4
203011,Głogów,223052,Kobierzyce,11
203011,Głogów,223085,Siechnice - obszar wiejski,3
203011,Głogów,225021,Zgorzelec,3
203011,Głogów,226021,Złotoryja,5
203011,Głogów,261011,Jelenia Góra,8
203011,Głogów,262011,Legnica,109
203011,Głogów,264011,Wrocław,353
203011,Głogów,265011,Wałbrzych,7
203011,Głogów,804011,Nowa Sól,45
203011,Głogów,804024,Bytom Odrzański - miasto,8
203011,Głogów,804052,Nowa Sól,5
203011,Głogów,804064,Nowe Miasteczko - miasto,4
203011,Głogów,804082,Siedlisko,5
203011,Głogów,805054,Słubice - miasto,3
203011,Głogów,810021,Żagań,3
203011,Głogów,810062,Niegosławice,7
203011,Głogów,810075,Szprotawa - obszar wiejski,3
203011,Głogów,811021,Żary,7
203011,Głogów,812014,Sława - miasto,45
203011,Głogów,812015,Sława - obszar wiejski,35
203011,Głogów,812024,Szlichtyngowa - miasto,16
203011,Głogów,812025,Szlichtyngowa - obszar wiejski,11
203011,Głogów,812034,Wschowa - miasto,43
203011,Głogów,812035,Wschowa - obszar wiejski,8
203011,Głogów,861011,Gorzów Wielkopolski,3
203011,Głogów,862011,Zielona Góra,68
203011,Głogów,1061011,Łódź,14
203011,Głogów,1062011,Piotrków Trybunalski,3
203011,Głogów,1261011,Kraków,19
203011,Głogów,1465011,M.st.Warszawa,180
203011,Głogów,1607054,Nysa - miasto,4
203011,Głogów,1661011,Opole,8
203011,Głogów,2261011,Gdańsk,16
203011,Głogów,2262011,Gdynia,3
203011,Głogów,2413041,Tarnowskie Góry,16
203011,Głogów,2463011,Chorzów,4
203011,Głogów,2464011,Częstochowa,10
203011,Głogów,2466011,Gliwice,4
203011,Głogów,2469011,Katowice,7
203011,Głogów,2473011,Rybnik,3
203011,Głogów,2477011,Tychy,3
203011,Głogów,2478011,Zabrze,8
203011,Głogów,2601035,Nowy Korczyn - obszar wiejski,3
203011,Głogów,3004024,Gostyń - miasto,3
203011,Głogów,3012044,Krotoszyn - miasto,3
203011,Głogów,3013022,Lipno,3
203011,Głogów,3013052,Święciechowa,4
203011,Głogów,3013072,Włoszakowice,7
203011,Głogów,3021072,Komorniki,5
203011,Głogów,3021084,Kostrzyn - miasto,7
203011,Głogów,3021095,Kórnik - obszar wiejski,3
203011,Głogów,3021172,Tarnowo Podgórne,9
203011,Głogów,3022054,Rawicz - miasto,4
203011,Głogów,3025044,Środa Wielkopolska - miasto,4
203011,Głogów,3029034,Wolsztyn - miasto,6
203011,Głogów,3061011,Kalisz,4
203011,Głogów,3063011,Leszno,46
203011,Głogów,3064011,Poznań,55
203011,Głogów,3205084,Trzebiatów - miasto,3
203011,Głogów,3262011,Szczecin,10
203022,Głogów,203011,Głogów,1157
203022,Głogów,203032,Jerzmanowa,23
203022,Głogów,203042,Kotla,5
203022,Głogów,203052,Pęcław,11
203022,Głogów,203062,Żukowice,46
203022,Głogów,211011,Lubin,79
203022,Głogów,211022,Lubin,3
203022,Głogów,211032,Rudna,26
203022,Głogów,216022,Gaworzyce,3
203022,Głogów,216032,Grębocice,23
203022,Głogów,216044,Polkowice - miasto,288
203022,Głogów,216045,Polkowice - obszar wiejski,56
203022,Głogów,216062,Radwanice,28
203022,Głogów,217012,Borów,4
203022,Głogów,219011,Świdnica,3
203022,Głogów,223052,Kobierzyce,3
203022,Głogów,262011,Legnica,9
203022,Głogów,264011,Wrocław,51
203022,Głogów,804011,Nowa Sól,9
203022,Głogów,812015,Sława - obszar wiejski,6
203022,Głogów,812024,Szlichtyngowa - miasto,9
203022,Głogów,812025,Szlichtyngowa - obszar wiejski,4
203022,Głogów,812034,Wschowa - miasto,15
203022,Głogów,862011,Zielona Góra,4
203022,Głogów,1261011,Kraków,4
203022,Głogów,1465011,M.st.Warszawa,16
203022,Głogów,2413041,Tarnowskie Góry,3
203022,Głogów,2417011,Żywiec,4
203022,Głogów,3063011,Leszno,7
203022,Głogów,3064011,Poznań,4
203032,Jerzmanowa,203011,Głogów,696
203032,Jerzmanowa,203022,Głogów,19
203032,Jerzmanowa,203052,Pęcław,4
203032,Jerzmanowa,203062,Żukowice,24
203032,Jerzmanowa,205011,Jawor,3
203032,Jerzmanowa,211011,Lubin,102
203032,Jerzmanowa,211032,Rudna,25
203032,Jerzmanowa,216032,Grębocice,16
203032,Jerzmanowa,216044,Polkowice - miasto,433
203032,Jerzmanowa,216045,Polkowice - obszar wiejski,133
203032,Jerzmanowa,216062,Radwanice,53
203032,Jerzmanowa,217012,Borów,7
203032,Jerzmanowa,219011,Świdnica,3
203032,Jerzmanowa,223052,Kobierzyce,4
203032,Jerzmanowa,262011,Legnica,16
203032,Jerzmanowa,264011,Wrocław,25
203032,Jerzmanowa,1465011,M.st.Warszawa,10
203032,Jerzmanowa,3021084,Kostrzyn - miasto,3
203032,Jerzmanowa,3064011,Poznań,3
203042,Kotla,203011,Głogów,472
203042,Kotla,203022,Głogów,36
203042,Kotla,203032,Jerzmanowa,9
203042,Kotla,203062,Żukowice,53
203042,Kotla,211011,Lubin,29
203042,Kotla,211032,Rudna,8
203042,Kotla,216044,Polkowice - miasto,58
203042,Kotla,216045,Polkowice - obszar wiejski,17
203042,Kotla,216062,Radwanice,19
203042,Kotla,262011,Legnica,3
203042,Kotla,264011,Wrocław,7
203042,Kotla,804011,Nowa Sól,8
203042,Kotla,804082,Siedlisko,13
203042,Kotla,812014,Sława - miasto,16
203042,Kotla,812015,Sława - obszar wiejski,45
203042,Kotla,812034,Wschowa - miasto,4
203042,Kotla,862011,Zielona Góra,8
203042,Kotla,1465011,M.st.Warszawa,4
203052,Pęcław,203011,Głogów,271
203052,Pęcław,203022,Głogów,13
203052,Pęcław,203032,Jerzmanowa,10
203052,Pęcław,211011,Lubin,7
203052,Pęcław,211032,Rudna,17
203052,Pęcław,216032,Grębocice,16
203052,Pęcław,216044,Polkowice - miasto,75
203052,Pęcław,216045,Polkowice - obszar wiejski,16
203052,Pęcław,216062,Radwanice,11
203052,Pęcław,264011,Wrocław,5
203052,Pęcław,812014,Sława - miasto,4
203052,Pęcław,1465011,M.st.Warszawa,5
203062,Żukowice,203011,Głogów,443
203062,Żukowice,203022,Głogów,7
203062,Żukowice,203032,Jerzmanowa,9
203062,Żukowice,203042,Kotla,6
203062,Żukowice,211011,Lubin,26
203062,Żukowice,211032,Rudna,5
203062,Żukowice,216022,Gaworzyce,7
203062,Żukowice,216032,Grębocice,3
203062,Żukowice,216044,Polkowice - miasto,100
203062,Żukowice,216045,Polkowice - obszar wiejski,23
203062,Żukowice,216062,Radwanice,14
203062,Żukowice,262011,Legnica,7
203062,Żukowice,264011,Wrocław,21
203062,Żukowice,804011,Nowa Sól,22
203062,Żukowice,804024,Bytom Odrzański - miasto,26
203062,Żukowice,804025,Bytom Odrzański - obszar wiejski,6
203062,Żukowice,862011,Zielona Góra,10
203062,Żukowice,1465011,M.st.Warszawa,6
203062,Żukowice,3064011,Poznań,4
204014,Góra - miasto,203011,Głogów,90
204014,Góra - miasto,203022,Głogów,3
204014,Góra - miasto,203062,Żukowice,12
204014,Góra - miasto,204015,Góra - obszar wiejski,188
204014,Góra - miasto,204022,Jemielno,19
204014,Góra - miasto,204032,Niechlów,51
204014,Góra - miasto,204044,Wąsosz - miasto,23
204014,Góra - miasto,204045,Wąsosz - obszar wiejski,6
204014,Góra - miasto,211011,Lubin,22
204014,Góra - miasto,211032,Rudna,9
204014,Góra - miasto,211044,Ścinawa - miasto,4
204014,Góra - miasto,216044,Polkowice - miasto,24
204014,Góra - miasto,216045,Polkowice - obszar wiejski,5
204014,Góra - miasto,220025,Prusice - obszar wiejski,4
204014,Góra - miasto,222014,Brzeg Dolny - miasto,3
204014,Góra - miasto,222022,Wińsko,3
204014,Góra - miasto,222034,Wołów - miasto,3
204014,Góra - miasto,223022,Długołęka,3
204014,Góra - miasto,223052,Kobierzyce,13
204014,Góra - miasto,262011,Legnica,3
204014,Góra - miasto,264011,Wrocław,94
204014,Góra - miasto,265011,Wałbrzych,3
204014,Góra - miasto,812024,Szlichtyngowa - miasto,9
204014,Góra - miasto,812025,Szlichtyngowa - obszar wiejski,5
204014,Góra - miasto,812034,Wschowa - miasto,29
204014,Góra - miasto,862011,Zielona Góra,9
204014,Góra - miasto,1061011,Łódź,5
204014,Góra - miasto,1465011,M.st.Warszawa,40
204014,Góra - miasto,2261011,Gdańsk,3
204014,Góra - miasto,3004024,Gostyń - miasto,4
204014,Góra - miasto,3004052,Piaski,7
204014,Góra - miasto,3011011,Kościan,3
204014,Góra - miasto,3011044,Krzywiń - miasto,4
204014,Góra - miasto,3013022,Lipno,5
204014,Góra - miasto,3013034,Osieczna - miasto,3
204014,Góra - miasto,3013035,Osieczna - obszar wiejski,4
204014,Góra - miasto,3013044,Rydzyna - miasto,33
204014,Góra - miasto,3013045,Rydzyna - obszar wiejski,96
204014,Góra - miasto,3013052,Święciechowa,16
204014,Góra - miasto,3013072,Włoszakowice,6
204014,Góra - miasto,3021084,Kostrzyn - miasto,3
204014,Góra - miasto,3021172,Tarnowo Podgórne,3
204014,Góra - miasto,3022014,Bojanowo - miasto,5
204014,Góra - miasto,3022015,Bojanowo - obszar wiejski,3
204014,Góra - miasto,3022034,Miejska Górka - miasto,9
204014,Góra - miasto,3022054,Rawicz - miasto,33
204014,Góra - miasto,3022055,Rawicz - obszar wiejski,9
204014,Góra - miasto,3025044,Środa Wielkopolska - miasto,3
204014,Góra - miasto,3029012,Przemęt,3
204014,Góra - miasto,3063011,Leszno,287
204014,Góra - miasto,3064011,Poznań,25
204014,Góra - miasto,3262011,Szczecin,3
204015,Góra - obszar wiejski,203011,Głogów,42
204015,Góra - obszar wiejski,203062,Żukowice,7
204015,Góra - obszar wiejski,204014,Góra - miasto,608
204015,Góra - obszar wiejski,204022,Jemielno,7
204015,Góra - obszar wiejski,204032,Niechlów,33
204015,Góra - obszar wiejski,204044,Wąsosz - miasto,20
204015,Góra - obszar wiejski,204045,Wąsosz - obszar wiejski,22
204015,Góra - obszar wiejski,211011,Lubin,17
204015,Góra - obszar wiejski,211032,Rudna,8
204015,Góra - obszar wiejski,216044,Polkowice - miasto,18
204015,Góra - obszar wiejski,220025,Prusice - obszar wiejski,4
204015,Góra - obszar wiejski,222014,Brzeg Dolny - miasto,3
204015,Góra - obszar wiejski,222034,Wołów - miasto,4
204015,Góra - obszar wiejski,223052,Kobierzyce,6
204015,Góra - obszar wiejski,262011,Legnica,5
204015,Góra - obszar wiejski,264011,Wrocław,39
204015,Góra - obszar wiejski,812024,Szlichtyngowa - miasto,5
204015,Góra - obszar wiejski,812034,Wschowa - miasto,16
204015,Góra - obszar wiejski,812035,Wschowa - obszar wiejski,5
204015,Góra - obszar wiejski,862011,Zielona Góra,4
204015,Góra - obszar wiejski,1465011,M.st.Warszawa,19
204015,Góra - obszar wiejski,2461011,Bielsko-Biała,4
204015,Góra - obszar wiejski,3004034,Krobia - miasto,3
204015,Góra - obszar wiejski,3004035,Krobia - obszar wiejski,3
204015,Góra - obszar wiejski,3011055,Śmigiel - obszar wiejski,3
204015,Góra - obszar wiejski,3012044,Krotoszyn - miasto,3
204015,Góra - obszar wiejski,3013022,Lipno,13
204015,Góra - obszar wiejski,3013034,Osieczna - miasto,3
204015,Góra - obszar wiejski,3013044,Rydzyna - miasto,47
204015,Góra - obszar wiejski,3013045,Rydzyna - obszar wiejski,128
204015,Góra - obszar wiejski,3013052,Święciechowa,19
204015,Góra - obszar wiejski,3013072,Włoszakowice,5
204015,Góra - obszar wiejski,3022014,Bojanowo - miasto,7
204015,Góra - obszar wiejski,3022015,Bojanowo - obszar wiejski,9
204015,Góra - obszar wiejski,3022054,Rawicz - miasto,25
204015,Góra - obszar wiejski,3022055,Rawicz - obszar wiejski,21
204015,Góra - obszar wiejski,3063011,Leszno,281
204015,Góra - obszar wiejski,3064011,Poznań,17
204022,Jemielno,203011,Głogów,17
204022,Jemielno,203062,Żukowice,4
204022,Jemielno,204014,Góra - miasto,90
204022,Jemielno,204015,Góra - obszar wiejski,15
204022,Jemielno,204032,Niechlów,8
204022,Jemielno,204044,Wąsosz - miasto,28
204022,Jemielno,204045,Wąsosz - obszar wiejski,8
204022,Jemielno,211011,Lubin,57
204022,Jemielno,211022,Lubin,4
204022,Jemielno,211032,Rudna,20
204022,Jemielno,211044,Ścinawa - miasto,11
204022,Jemielno,216044,Polkowice - miasto,24
204022,Jemielno,216045,Polkowice - obszar wiejski,3
204022,Jemielno,220015,Oborniki Śląskie - obszar wiejski,5
204022,Jemielno,222014,Brzeg Dolny - miasto,12
204022,Jemielno,222022,Wińsko,33
204022,Jemielno,222034,Wołów - miasto,19
204022,Jemielno,222035,Wołów - obszar wiejski,5
204022,Jemielno,223052,Kobierzyce,4
204022,Jemielno,262011,Legnica,4
204022,Jemielno,264011,Wrocław,26
204022,Jemielno,812034,Wschowa - miasto,3
204022,Jemielno,1465011,M.st.Warszawa,6
204022,Jemielno,3013044,Rydzyna - miasto,6
204022,Jemielno,3022054,Rawicz - miasto,7
204022,Jemielno,3022055,Rawicz - obszar wiejski,8
204022,Jemielno,3063011,Leszno,23
204032,Niechlów,203011,Głogów,109
204032,Niechlów,203022,Głogów,4
204032,Niechlów,203032,Jerzmanowa,4
204032,Niechlów,203062,Żukowice,23
204032,Niechlów,204014,Góra - miasto,186
204032,Niechlów,204015,Góra - obszar wiejski,60
204032,Niechlów,204022,Jemielno,7
204032,Niechlów,204045,Wąsosz - obszar wiejski,3
204032,Niechlów,211011,Lubin,18
204032,Niechlów,211032,Rudna,10
204032,Niechlów,216044,Polkowice - miasto,21
204032,Niechlów,216045,Polkowice - obszar wiejski,6
204032,Niechlów,222034,Wołów - miasto,3
204032,Niechlów,262011,Legnica,3
204032,Niechlów,264011,Wrocław,27
204032,Niechlów,812015,Sława - obszar wiejski,4
204032,Niechlów,812024,Szlichtyngowa - miasto,25
204032,Niechlów,812025,Szlichtyngowa - obszar wiejski,3
204032,Niechlów,812034,Wschowa - miasto,65
204032,Niechlów,812035,Wschowa - obszar wiejski,11
204032,Niechlów,862011,Zielona Góra,4
204032,Niechlów,1465011,M.st.Warszawa,4
204032,Niechlów,3004075,Poniec - obszar wiejski,3
204032,Niechlów,3013044,Rydzyna - miasto,5
204032,Niechlów,3013045,Rydzyna - obszar wiejski,13
204032,Niechlów,3013052,Święciechowa,6
204032,Niechlów,3013062,Wijewo,3
204032,Niechlów,3013072,Włoszakowice,8
204032,Niechlów,3022015,Bojanowo - obszar wiejski,3
204032,Niechlów,3022054,Rawicz - miasto,6
204032,Niechlów,3022055,Rawicz - obszar wiejski,5
204032,Niechlów,3063011,Leszno,121
204032,Niechlów,3064011,Poznań,12
204044,Wąsosz - miasto,204014,Góra - miasto,48
204044,Wąsosz - miasto,204015,Góra - obszar wiejski,5
204044,Wąsosz - miasto,204022,Jemielno,6
204044,Wąsosz - miasto,204032,Niechlów,4
204044,Wąsosz - miasto,204045,Wąsosz - obszar wiejski,40
204044,Wąsosz - miasto,211011,Lubin,12
204044,Wąsosz - miasto,216044,Polkowice - miasto,8
204044,Wąsosz - miasto,220064,Żmigród - miasto,6
204044,Wąsosz - miasto,220065,Żmigród - obszar wiejski,3
204044,Wąsosz - miasto,222014,Brzeg Dolny - miasto,11
204044,Wąsosz - miasto,222022,Wińsko,6
204044,Wąsosz - miasto,222034,Wołów - miasto,5
204044,Wąsosz - miasto,223052,Kobierzyce,8
204044,Wąsosz - miasto,264011,Wrocław,21
204044,Wąsosz - miasto,1465011,M.st.Warszawa,7
204044,Wąsosz - miasto,3012044,Krotoszyn - miasto,4
204044,Wąsosz - miasto,3017065,Raszków - obszar wiejski,3
204044,Wąsosz - miasto,3022034,Miejska Górka - miasto,4
204044,Wąsosz - miasto,3022054,Rawicz - miasto,59
204044,Wąsosz - miasto,3022055,Rawicz - obszar wiejski,32
204044,Wąsosz - miasto,3063011,Leszno,10
204044,Wąsosz - miasto,3064011,Poznań,3
204045,Wąsosz - obszar wiejski,204014,Góra - miasto,70
204045,Wąsosz - obszar wiejski,204015,Góra - obszar wiejski,12
204045,Wąsosz - obszar wiejski,204022,Jemielno,11
204045,Wąsosz - obszar wiejski,204044,Wąsosz - miasto,181
204045,Wąsosz - obszar wiejski,211011,Lubin,11
204045,Wąsosz - obszar wiejski,216044,Polkowice - miasto,6
204045,Wąsosz - obszar wiejski,220015,Oborniki Śląskie - obszar wiejski,5
204045,Wąsosz - obszar wiejski,220024,Prusice - miasto,3
204045,Wąsosz - obszar wiejski,220034,Trzebnica - miasto,3
204045,Wąsosz - obszar wiejski,220064,Żmigród - miasto,12
204045,Wąsosz - obszar wiejski,220065,Żmigród - obszar wiejski,12
204045,Wąsosz - obszar wiejski,222014,Brzeg Dolny - miasto,12
204045,Wąsosz - obszar wiejski,222022,Wińsko,21
204045,Wąsosz - obszar wiejski,222034,Wołów - miasto,10
204045,Wąsosz - obszar wiejski,223052,Kobierzyce,7
204045,Wąsosz - obszar wiejski,262011,Legnica,6
204045,Wąsosz - obszar wiejski,264011,Wrocław,47
204045,Wąsosz - obszar wiejski,1465011,M.st.Warszawa,21
204045,Wąsosz - obszar wiejski,3013045,Rydzyna - obszar wiejski,12
204045,Wąsosz - obszar wiejski,3022015,Bojanowo - obszar wiejski,10
204045,Wąsosz - obszar wiejski,3022034,Miejska Górka - miasto,7
204045,Wąsosz - obszar wiejski,3022054,Rawicz - miasto,103
204045,Wąsosz - obszar wiejski,3022055,Rawicz - obszar wiejski,71
204045,Wąsosz - obszar wiejski,3063011,Leszno,24
204045,Wąsosz - obszar wiejski,3064011,Poznań,4
205011,Jawor,201011,Bolesławiec,6
205011,Jawor,203011,Głogów,5
205011,Jawor,204045,Wąsosz - obszar wiejski,5
205011,Jawor,205024,Bolków - miasto,13
205011,Jawor,205025,Bolków - obszar wiejski,11
205011,Jawor,205032,Męcinka,142
205011,Jawor,205042,Mściwojów,124
205011,Jawor,205052,Paszowice,101
205011,Jawor,205062,Wądroże Wielkie,21
205011,Jawor,206062,Jeżów Sudecki,3
205011,Jawor,207011,Kamienna Góra,8
205011,Jawor,209011,Chojnów,6
205011,Jawor,209022,Chojnów,42
205011,Jawor,209032,Krotoszyce,12
205011,Jawor,209042,Kunice,3
205011,Jawor,209052,Legnickie Pole,168
205011,Jawor,209062,Miłkowice,4
205011,Jawor,209074,Prochowice - miasto,3
205011,Jawor,211011,Lubin,28
205011,Jawor,211044,Ścinawa - miasto,3
205011,Jawor,215034,Jelcz-Laskowice - miasto,3
205011,Jawor,216044,Polkowice - miasto,15
205011,Jawor,218044,Środa Śląska - miasto,3
205011,Jawor,218045,Środa Śląska - obszar wiejski,5
205011,Jawor,218052,Udanin,11
205011,Jawor,219011,Świdnica,13
205011,Jawor,219021,Świebodzice,11
205011,Jawor,219032,Dobromierz,54
205011,Jawor,219064,Strzegom - miasto,59
205011,Jawor,219065,Strzegom - obszar wiejski,101
205011,Jawor,219084,Żarów - miasto,10
205011,Jawor,223022,Długołęka,4
205011,Jawor,223032,Jordanów Śląski,3
205011,Jawor,223052,Kobierzyce,70
205011,Jawor,226021,Złotoryja,23
205011,Jawor,226062,Złotoryja,4
205011,Jawor,261011,Jelenia Góra,8
205011,Jawor,262011,Legnica,829
205011,Jawor,264011,Wrocław,225
205011,Jawor,265011,Wałbrzych,12
205011,Jawor,461011,Bydgoszcz,3
205011,Jawor,1061011,Łódź,3
205011,Jawor,1261011,Kraków,12
205011,Jawor,1465011,M.st.Warszawa,71
